SK_ID_CURR,neighbors_target_mean_500
118528,0.042
118529,0.112
118530,0.028
118533,0.018
118534,0.04
118535,0.04
118536,0.172
118537,0.056
118538,0.2
118539,0.034
118540,0.032
118541,0.022
118543,0.028
118544,0.118
118545,0.032
118547,0.044
118549,0.06
118550,0.124
118552,0.08
118553,0.05
118554,0.036
118555,0.132
118556,0.066
118557,0.01
118559,0.036
118563,0.082
118565,0.028
118566,0.036
118567,0.052
118570,0.012
118571,0.07
118572,0.09
118573,0.032
118575,0.202
118577,0.024
118580,0.244
118581,0.048
118583,0.102
118584,0.02
118586,0.086
118587,0.156
118588,0.092
118589,0.042
118590,0.062
118595,0.06
118596,0.09
118598,0.032
118599,0.052
118600,0.028
118601,0.148
118603,0.06
118604,0.15
118605,0.05
118606,0.072
118608,0.11
118609,0.046
118610,0.17
118612,0.39
118613,0.068
118615,0.026
118616,0.062
118617,0.038
118618,0.034
118619,0.052
118620,0.056
118621,0.108
118624,0.028
118625,0.05
118626,0.172
118627,0.09
118629,0.028
118631,0.032
118632,0.026
118633,0.044
118634,0.046
118635,0.26
118636,0.05
118637,0.05
118643,0.02
118644,0.094
118645,0.092
118647,0.118
118648,0.05
118649,0.034
118652,0.062
118653,0.062
118654,0.052
118655,0.13
118657,0.024
118658,0.042
118659,0.066
118660,0.03
118661,0.24
118663,0.076
118664,0.15
118665,0.02
118668,0.124
118669,0.064
118670,0.058
118671,0.128
118672,0.016
118673,0.054
118676,0.056
118677,0.032
118678,0.02
118679,0.13
118680,0.03
118682,0.096
118683,0.016
118684,0.138
118685,0.05
118686,0.048
118687,0.126
118688,0.092
118689,0.112
118690,0.3
118691,0.122
118693,0.098
118695,0.062
118698,0.018
118699,0.044
118700,0.042
118702,0.028
118703,0.128
118704,0.14
118705,0.082
118706,0.036
118707,0.134
118708,0.038
118709,0.034
118711,0.072
118712,0.104
118713,0.05
118714,0.046
118715,0.034
118716,0.174
118718,0.026
118719,0.134
118721,0.24
118722,0.024
118723,0.048
118724,0.054
118725,0.066
118726,0.17
118727,0.016
118728,0.022
118729,0.034
118730,0.266
118732,0.076
118733,0.106
118734,0.02
118736,0.11
118737,0.162
118738,0.19
118739,0.1
118740,0.042
118741,0.102
118742,0.054
118744,0.03
118745,0.052
118748,0.038
118751,0.3
118752,0.05
118753,0.034
118754,0.184
118760,0.032
118761,0.1
118762,0.076
118763,0.044
118764,0.294
118765,0.008
118766,0.122
118768,0.042
118769,0.01
118771,0.022
118773,0.074
118774,0.182
118775,0.172
118777,0.154
118778,0.044
118780,0.1
118782,0.048
118785,0.062
118786,0.124
118787,0.06
118788,0.016
118792,0.016
118793,0.092
118794,0.262
118795,0.134
118796,0.052
118797,0.032
118798,0.03
118799,0.06
118800,0.056
118801,0.068
118805,0.088
118810,0.038
118811,0.044
118812,0.092
118813,0.116
118816,0.138
118817,0.048
118818,0.176
118819,0.154
118820,0.046
118821,0.048
118825,0.05
118827,0.052
118828,0.066
118829,0.032
118830,0.052
118832,0.036
118833,0.12
118834,0.092
118835,0.01
118836,0.1
118837,0.138
118838,0.076
118839,0.138
118840,0.024
118841,0.086
118843,0.04
118844,0.018
118845,0.034
118846,0.064
118847,0.016
118848,0.162
118849,0.074
118850,0.062
118851,0.024
118853,0.03
118854,0.12
118856,0.068
118857,0.134
118858,0.018
118859,0.024
118860,0.024
118861,0.092
118862,0.08
118863,0.06
118865,0.124
118866,0.032
118867,0.068
118868,0.108
118869,0.17
118870,0.018
118872,0.126
118875,0.05
118877,0.036
118879,0.104
118880,0.136
118881,0.134
118882,0.056
118883,0.092
118884,0.12
118885,0.112
118887,0.098
118890,0.052
118891,0.32
118892,0.032
118893,0.042
118896,0.118
118899,0.084
118901,0.092
118902,0.008
118903,0.06
118904,0.02
118906,0.064
118908,0.084
118909,0.04
118910,0.392
118912,0.054
118913,0.046
118914,0.058
118917,0.046
118918,0.024
118919,0.074
118920,0.05
118921,0.052
118923,0.036
118924,0.038
118927,0.09
118930,0.03
118931,0.144
118932,0.038
118934,0.05
118936,0.046
118937,0.23
118938,0.018
118939,0.18
118940,0.046
118941,0.042
118942,0.066
118943,0.142
118945,0.07
118946,0.022
118948,0.034
118949,0.07
118950,0.066
118952,0.026
118954,0.028
118955,0.042
118956,0.11
118958,0.256
118959,0.046
118962,0.022
118963,0.212
118964,0.024
118965,0.05
118966,0.06
118969,0.028
118970,0.022
118971,0.072
118972,0.074
118974,0.058
118975,0.036
118976,0.022
118977,0.046
118978,0.044
118979,0.056
118980,0.024
118982,0.188
118983,0.03
118985,0.164
118986,0.094
118987,0.02
118988,0.05
118990,0.096
118991,0.046
118992,0.036
118993,0.136
118994,0.216
118995,0.254
118996,0.044
118997,0.042
118998,0.07
119000,0.05
119002,0.034
119004,0.03
119007,0.084
119015,0.038
119016,0.048
119017,0.102
119018,0.07
119019,0.024
119020,0.126
119026,0.014
119028,0.028
119029,0.218
119031,0.086
119032,0.032
119033,0.038
119034,0.054
119035,0.052
119036,0.038
119037,0.272
119038,0.07
119039,0.048
119040,0.214
119041,0.126
119042,0.052
119043,0.224
119044,0.1
119045,0.112
119046,0.092
119050,0.116
119051,0.028
119052,0.036
119053,0.086
119054,0.084
119055,0.038
119056,0.034
114468,0.062
114549,0.1
115108,0.036
115184,0.062
115254,0.318
115388,0.046
115470,0.044
115617,0.082
115807,0.066
116186,0.102
116207,0.096
116322,0.056
116445,0.016
116501,0.078
116631,0.076
116725,0.078
116746,0.01
116756,0.176
116757,0.056
116780,0.034
116827,0.032
116832,0.088
116873,0.14
116876,0.018
116923,0.06
117006,0.034
117008,0.04
117047,0.056
117051,0.066
117067,0.058
117083,0.04
117084,0.084
117094,0.202
117120,0.062
117122,0.024
117200,0.036
117202,0.046
117251,0.062
117261,0.056
117266,0.07
117288,0.098
117316,0.056
117337,0.036
117385,0.064
117387,0.086
117431,0.106
117437,0.056
117460,0.154
117464,0.036
117496,0.066
117583,0.014
117626,0.14
117680,0.042
117732,0.034
117766,0.04
117792,0.058
117803,0.04
117818,0.038
117836,0.03
117850,0.046
117858,0.036
117881,0.036
117927,0.044
117929,0.222
117944,0.008
117964,0.07
118033,0.038
118042,0.094
118043,0.018
118046,0.014
118076,0.046
118087,0.036
118093,0.016
118122,0.022
118146,0.07
118171,0.058
118177,0.022
118200,0.008
118216,0.018
118320,0.176
118356,0.072
118384,0.08
118409,0.03
118444,0.036
118452,0.03
118465,0.072
118486,0.028
118630,0.084
118640,0.034
118662,0.088
118674,0.062
118755,0.046
118757,0.022
118772,0.088
118776,0.026
118831,0.13
118852,0.026
118878,0.026
118961,0.074
119008,0.05
119013,0.028
119021,0.05
119023,0.036
119024,0.072
119058,0.09
119059,0.04
119060,0.032
119061,0.22
119063,0.088
119065,0.036
119067,0.036
119068,0.058
119070,0.1
119071,0.074
119072,0.076
119074,0.086
119075,0.244
119077,0.05
119078,0.032
119080,0.056
119082,0.142
119083,0.03
119084,0.054
119086,0.02
119087,0.038
119089,0.046
119090,0.032
119092,0.06
119094,0.032
119096,0.076
119097,0.038
119098,0.034
119100,0.018
119101,0.156
119102,0.034
119103,0.016
119105,0.056
119106,0.064
119107,0.162
119110,0.188
116723,0.06
116727,0.226
116751,0.16
116754,0.076
116755,0.01
116786,0.186
116799,0.046
116800,0.036
116857,0.238
116866,0.064
116867,0.064
116869,0.046
116870,0.29
116900,0.056
116901,0.024
116914,0.038
116951,0.078
116952,0.13
116954,0.376
116975,0.022
116981,0.034
116991,0.094
116995,0.024
116998,0.058
117001,0.048
117009,0.054
117010,0.11
117022,0.182
117024,0.05
117045,0.058
117057,0.014
117063,0.118
117064,0.21
117065,0.022
117066,0.018
117069,0.194
117072,0.196
117076,0.046
117080,0.026
117086,0.128
117088,0.166
117091,0.106
117097,0.086
117101,0.028
117118,0.232
117132,0.086
117140,0.1
117144,0.182
117166,0.078
117167,0.048
117169,0.064
117174,0.038
117175,0.282
117198,0.236
117232,0.014
117240,0.132
117241,0.052
117246,0.018
117250,0.038
117252,0.068
117265,0.194
117268,0.074
117278,0.034
117279,0.068
117285,0.046
117308,0.028
117318,0.056
117332,0.07
117333,0.06
117346,0.038
117348,0.092
117363,0.042
117364,0.072
117410,0.094
117432,0.082
117434,0.052
117447,0.14
117451,0.206
117472,0.19
117473,0.192
117477,0.126
117492,0.004
117529,0.146
117538,0.062
117539,0.03
117540,0.028
117541,0.066
117543,0.048
117561,0.126
117562,0.076
117567,0.03
117579,0.008
117589,0.062
117594,0.154
117596,0.208
117603,0.048
117627,0.07
117628,0.044
117649,0.23
117664,0.344
117689,0.272
117695,0.042
117698,0.046
117727,0.334
117735,0.014
117744,0.154
117757,0.11
117758,0.024
117762,0.11
117770,0.042
117772,0.034
117781,0.034
117794,0.09
117796,0.096
117799,0.048
117808,0.072
117811,0.102
117814,0.356
117869,0.016
117871,0.088
117879,0.036
117885,0.324
117894,0.016
117895,0.114
117896,0.074
117899,0.022
117908,0.134
117922,0.168
117923,0.18
117945,0.054
117984,0.052
117988,0.032
117990,0.06
118013,0.058
118016,0.164
118052,0.206
118067,0.056
118070,0.08
118100,0.096
118102,0.02
118104,0.126
118110,0.036
118132,0.044
118133,0.128
118139,0.042
118140,0.056
118149,0.032
118152,0.02
118155,0.04
118161,0.05
118165,0.024
118180,0.11
118184,0.052
118197,0.09
118199,0.046
118221,0.056
118224,0.042
118227,0.02
118232,0.18
118235,0.044
118237,0.07
118241,0.07
118243,0.044
118246,0.078
118248,0.172
118250,0.112
118253,0.032
118304,0.016
118313,0.024
118322,0.02
118360,0.068
118366,0.138
118370,0.084
118382,0.082
118392,0.062
118429,0.032
118430,0.044
118434,0.094
118447,0.082
118451,0.028
118455,0.05
118457,0.036
118458,0.032
118483,0.07
118488,0.068
118494,0.042
118502,0.116
118514,0.03
118542,0.034
118551,0.022
118568,0.088
118574,0.02
118576,0.018
118579,0.034
118582,0.046
118593,0.128
118597,0.084
118602,0.216
118607,0.186
118623,0.008
118628,0.07
118638,0.142
118646,0.018
118656,0.226
118667,0.114
118675,0.066
118681,0.022
118692,0.128
118694,0.2
118701,0.086
118731,0.05
118743,0.168
118746,0.048
118749,0.024
118756,0.09
118758,0.104
118767,0.054
118770,0.012
118779,0.028
118781,0.044
118783,0.09
118784,0.03
118790,0.106
118802,0.176
118807,0.122
118808,0.046
118814,0.036
118815,0.06
118822,0.012
118824,0.178
118826,0.068
118855,0.15
118864,0.02
118873,0.038
118895,0.178
118897,0.014
118900,0.032
118907,0.046
118922,0.064
118928,0.104
118933,0.042
118944,0.034
118957,0.032
118967,0.062
118968,0.022
118981,0.064
118984,0.118
118989,0.182
118999,0.056
119005,0.168
119006,0.108
119010,0.09
119022,0.032
119027,0.022
119030,0.022
119048,0.094
119066,0.098
119073,0.148
119076,0.18
119081,0.094
119093,0.028
119112,0.056
119114,0.11
119116,0.036
119117,0.118
119118,0.022
119119,0.012
119120,0.08
119121,0.058
119122,0.068
119123,0.016
119124,0.192
119126,0.02
119127,0.06
119128,0.172
119129,0.05
119130,0.034
119131,0.05
119132,0.06
119134,0.07
119135,0.066
119136,0.172
119137,0.196
119138,0.154
119139,0.066
119140,0.112
119141,0.086
119144,0.052
119145,0.104
119147,0.034
119149,0.082
119150,0.074
119151,0.038
119152,0.04
119153,0.142
119154,0.048
119155,0.114
119156,0.02
119157,0.04
119159,0.042
119161,0.058
119163,0.078
119165,0.256
119166,0.03
119167,0.032
119168,0.03
119171,0.032
119172,0.03
119173,0.03
119175,0.032
119177,0.05
119178,0.064
119180,0.048
119182,0.008
119183,0.028
119184,0.126
119186,0.066
119188,0.03
119189,0.092
119190,0.034
119192,0.11
119193,0.112
119194,0.098
119196,0.07
119200,0.222
119201,0.022
119202,0.058
119203,0.076
119204,0.05
119206,0.082
119209,0.028
119211,0.046
119212,0.016
119213,0.024
119214,0.11
119215,0.028
119216,0.038
119218,0.026
119219,0.07
119220,0.052
119221,0.034
119223,0.066
119224,0.274
119225,0.012
119227,0.094
119228,0.046
119229,0.028
119231,0.246
119233,0.008
119234,0.05
119235,0.036
119237,0.032
119239,0.086
119241,0.026
119242,0.068
119243,0.06
119244,0.052
119246,0.048
119247,0.068
119248,0.026
119249,0.034
119254,0.048
119255,0.036
119256,0.026
119257,0.048
119259,0.036
119260,0.186
119261,0.032
119262,0.04
119263,0.06
119264,0.158
119268,0.144
119269,0.064
119271,0.102
119273,0.1
119274,0.212
119275,0.044
119277,0.024
119278,0.032
119279,0.072
119280,0.036
119283,0.046
119284,0.098
119286,0.086
119287,0.04
119288,0.02
119289,0.08
119290,0.082
119291,0.046
119292,0.05
119293,0.024
119296,0.054
119297,0.094
119298,0.008
119299,0.102
119300,0.024
119301,0.034
119302,0.02
119303,0.064
119306,0.03
119310,0.04
119311,0.042
119315,0.126
119316,0.024
119317,0.1
119319,0.038
119320,0.028
119322,0.006
119323,0.056
119324,0.042
119325,0.042
119326,0.03
119327,0.214
119328,0.084
119329,0.118
119330,0.064
119331,0.048
119332,0.03
119333,0.058
119334,0.032
119335,0.048
119336,0.022
119337,0.31
119338,0.028
119339,0.102
119343,0.096
119345,0.048
119346,0.014
119347,0.072
119349,0.044
119351,0.044
119352,0.032
119355,0.046
119356,0.008
119357,0.122
119360,0.046
119363,0.102
119364,0.062
119365,0.026
119366,0.044
119367,0.022
119368,0.074
119369,0.024
119370,0.034
119371,0.084
119372,0.064
119373,0.076
119375,0.036
119377,0.024
119378,0.068
119379,0.032
119380,0.03
119381,0.072
119384,0.084
119385,0.024
119386,0.23
119387,0.01
119388,0.034
119389,0.132
119390,0.072
119392,0.07
119393,0.026
119396,0.106
119397,0.012
119398,0.162
119399,0.06
119400,0.158
119401,0.024
119402,0.046
119404,0.056
119406,0.05
119407,0.044
119408,0.236
119409,0.092
119410,0.062
119411,0.154
119413,0.1
119414,0.058
119416,0.026
119417,0.054
119418,0.092
119419,0.114
119420,0.086
119422,0.078
119423,0.05
119424,0.074
119425,0.07
119427,0.008
119428,0.142
119429,0.246
119432,0.128
119434,0.012
119435,0.224
119436,0.104
119437,0.084
119438,0.036
119439,0.042
119440,0.024
119442,0.098
119443,0.06
119444,0.036
119445,0.034
119446,0.044
119449,0.118
119450,0.126
119451,0.064
119452,0.048
119453,0.038
119455,0.22
119456,0.024
119457,0.056
119458,0.138
119459,0.174
119460,0.02
119461,0.03
119462,0.102
119464,0.076
119465,0.302
119466,0.096
119467,0.072
119469,0.008
119470,0.038
119471,0.04
119473,0.038
119475,0.03
119476,0.05
119477,0.062
119478,0.036
119479,0.012
119480,0.044
119481,0.024
119482,0.074
119483,0.076
119484,0.1
119486,0.066
119489,0.05
119491,0.022
119493,0.044
119494,0.03
119495,0.044
119498,0.026
119499,0.186
119502,0.022
119503,0.034
119504,0.086
119505,0.206
119506,0.054
119507,0.08
119509,0.012
119511,0.15
119512,0.112
119513,0.124
119514,0.03
119515,0.02
119516,0.048
119517,0.014
119519,0.032
119520,0.034
119521,0.106
119522,0.026
119523,0.018
119525,0.07
119526,0.044
119527,0.036
119529,0.084
119530,0.084
119532,0.196
119534,0.082
119536,0.156
119537,0.056
119538,0.048
119539,0.094
119541,0.088
119542,0.038
119543,0.078
119544,0.082
119545,0.068
119546,0.036
119547,0.12
119548,0.08
119549,0.068
119550,0.052
119551,0.056
119552,0.054
119554,0.018
119555,0.022
119556,0.014
119557,0.046
119558,0.21
119560,0.092
119561,0.046
119564,0.088
119565,0.032
119566,0.032
119568,0.034
119569,0.046
119570,0.032
119571,0.036
119572,0.056
119574,0.094
119575,0.182
119576,0.072
119577,0.032
119578,0.142
119579,0.06
119580,0.048
119582,0.028
119583,0.056
119585,0.01
119588,0.032
119589,0.02
119590,0.066
119591,0.074
119592,0.014
119597,0.058
119598,0.07
119599,0.126
119600,0.058
119601,0.09
119602,0.032
119603,0.082
119604,0.008
119605,0.17
119606,0.03
119608,0.062
119610,0.042
119611,0.03
119612,0.128
119613,0.256
119614,0.034
119615,0.186
119617,0.018
119620,0.106
119621,0.134
119622,0.1
119623,0.046
119624,0.024
119625,0.132
119626,0.026
119629,0.032
119631,0.046
119633,0.038
119634,0.068
119636,0.12
119637,0.186
119638,0.024
119640,0.052
119641,0.012
119642,0.048
119645,0.048
119646,0.18
119649,0.068
119650,0.044
119651,0.032
119652,0.1
119653,0.028
119654,0.046
119655,0.072
119656,0.042
119657,0.25
119659,0.124
119661,0.046
119662,0.054
119665,0.026
119666,0.122
119667,0.23
119668,0.094
119669,0.018
119670,0.162
119672,0.024
119673,0.076
119674,0.094
119676,0.096
119677,0.138
119678,0.01
119679,0.084
119680,0.052
119681,0.102
119682,0.096
119684,0.048
119685,0.016
119686,0.034
119687,0.066
119688,0.042
119690,0.17
119691,0.04
119692,0.022
119693,0.19
119694,0.026
119696,0.018
119699,0.12
119700,0.03
119701,0.044
119704,0.212
119705,0.032
119706,0.068
119707,0.048
119708,0.116
119710,0.042
119711,0.014
119712,0.026
119713,0.1
119714,0.01
119716,0.018
119717,0.038
119721,0.08
119722,0.074
119723,0.036
119724,0.064
119726,0.21
119727,0.076
119728,0.036
119729,0.11
119730,0.008
119732,0.02
119734,0.046
119735,0.08
119737,0.026
119738,0.042
119740,0.062
119741,0.076
119742,0.102
119743,0.172
119747,0.038
119748,0.12
119750,0.026
119752,0.178
119753,0.096
119754,0.098
119758,0.124
119759,0.06
119760,0.036
119763,0.026
119764,0.068
119765,0.06
119766,0.088
119767,0.304
119768,0.026
119769,0.196
119770,0.176
119772,0.066
119773,0.048
119774,0.102
119775,0.042
119777,0.168
119779,0.034
119782,0.11
119783,0.034
119785,0.048
119786,0.024
119787,0.106
119789,0.012
119790,0.068
119792,0.024
119793,0.242
119794,0.038
119795,0.072
119796,0.074
119797,0.06
119798,0.036
119799,0.064
119800,0.058
119801,0.1
119804,0.068
119809,0.018
119812,0.058
119814,0.084
119815,0.066
119816,0.122
119817,0.092
119819,0.01
119822,0.39
119825,0.104
119826,0.082
119827,0.09
119828,0.172
119831,0.072
119832,0.19
119833,0.068
119834,0.01
119835,0.11
119836,0.174
119837,0.19
119838,0.03
119840,0.172
119841,0.036
119845,0.044
119846,0.078
119847,0.022
119849,0.062
119851,0.2
119853,0.02
119854,0.04
119855,0.048
119856,0.174
119858,0.036
119859,0.04
119860,0.044
119863,0.036
119864,0.022
119867,0.052
119869,0.082
119870,0.13
119871,0.01
119872,0.01
119873,0.13
119877,0.038
119879,0.186
119880,0.022
119882,0.022
119883,0.14
119885,0.07
119886,0.052
119887,0.124
119888,0.07
119889,0.074
119890,0.056
119891,0.108
119892,0.038
119893,0.084
119894,0.038
119895,0.042
119899,0.09
119900,0.016
119901,0.026
119902,0.022
119903,0.1
119904,0.006
119905,0.106
119906,0.212
119907,0.062
119908,0.12
119909,0.014
119911,0.132
119912,0.058
119913,0.254
119914,0.104
119915,0.094
119916,0.022
119918,0.134
119919,0.146
119923,0.012
119924,0.02
119925,0.052
119926,0.056
119927,0.138
119931,0.024
119933,0.132
119936,0.052
119937,0.216
119940,0.078
119941,0.152
119942,0.016
119943,0.08
119944,0.138
119945,0.03
119946,0.068
119949,0.006
119951,0.05
119952,0.052
119953,0.028
119954,0.052
119955,0.05
119956,0.046
119959,0.138
119960,0.092
119961,0.116
119962,0.014
119963,0.056
119969,0.194
119970,0.078
119971,0.032
119972,0.03
119973,0.052
119974,0.026
119975,0.118
119976,0.1
119978,0.094
119979,0.056
119981,0.104
119982,0.12
119986,0.012
119988,0.094
119991,0.174
119992,0.068
119993,0.036
119995,0.058
119996,0.112
119997,0.038
119998,0.052
120000,0.036
120001,0.058
120002,0.058
120003,0.062
120005,0.062
120006,0.214
120007,0.012
120008,0.072
120010,0.036
120011,0.06
120012,0.058
120013,0.272
120014,0.048
120015,0.054
120016,0.116
120017,0.13
120018,0.024
120019,0.058
120022,0.056
120023,0.036
120026,0.058
120028,0.02
120029,0.108
120031,0.126
120032,0.052
120033,0.044
120034,0.154
120035,0.092
120037,0.182
120039,0.038
120040,0.05
120041,0.074
120044,0.044
120045,0.054
120046,0.082
120047,0.046
120048,0.036
120049,0.07
120052,0.044
120054,0.182
120055,0.04
120056,0.014
120057,0.092
120058,0.144
120059,0.09
120060,0.154
120061,0.114
120062,0.104
120063,0.024
120064,0.076
120065,0.054
120067,0.054
120068,0.048
120069,0.188
120070,0.106
120072,0.04
120074,0.002
120077,0.046
120078,0.034
120079,0.06
120080,0.014
120081,0.038
120082,0.018
120083,0.084
120085,0.27
120086,0.162
120089,0.066
120090,0.05
120091,0.036
120092,0.084
120093,0.052
120094,0.042
120095,0.172
120096,0.296
120097,0.058
120098,0.122
120100,0.16
120103,0.046
120105,0.124
120107,0.022
120109,0.044
120110,0.102
120112,0.058
120114,0.342
120115,0.044
120116,0.02
120117,0.082
120118,0.006
120119,0.214
120120,0.026
120121,0.058
120122,0.026
120123,0.018
120124,0.056
120125,0.04
120130,0.072
120131,0.056
120132,0.19
120133,0.02
120135,0.02
120137,0.064
120138,0.066
120139,0.042
120140,0.026
120141,0.028
120142,0.03
120144,0.144
120147,0.032
120148,0.042
120151,0.046
120152,0.108
120155,0.046
120157,0.028
120158,0.034
120159,0.04
120162,0.078
120163,0.036
120164,0.074
120167,0.022
120168,0.032
120170,0.044
120171,0.078
120172,0.022
